#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="Mascot.t:H3N2" spec="mascot.distribution.Mascot">
#            <dynamics dimension="3" id="Constant.t:H3N2" spec="mascot.dynamics.Constant">
#                <parameter dimension="3" id="NeConstant.t:H3N2" lower="0.0" name="Ne" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter dimension="6" id="migrationConstant.t:H3N2" lower="0.0" name="backwardsMigration" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <typeTrait id="typeTraitSet.t:H3N2" spec="mascot.util.InitializedTraitSet" traitname="type" value="A/New_York/402/2001|CY003088|2001.986301|New_York=New_York,A/New_York/273/2001|CY001720|2001.991781|New_York=New_York,A/Canterbury/81/2000|CY008788|2000.721311|New_Zealand=New_Zealand,A/New_York/152/2000|CY001136|2000.046448|New_York=New_York,A/Hong_Kong/CUHK20292/2000|EU856896|2000.027322|Hong_Kong=Hong_Kong,A/New_York/169/2000|CY000657|2000.005464|New_York=New_York,A/Hong_Kong/CUHK20294/2000|EU856897|2000.030055|Hong_Kong=Hong_Kong,A/New_York/437/2000|CY003272|2000.030055|New_York=New_York,A/Hong_Kong/CUHK22163/2000|EU856926|2000.174863|Hong_Kong=Hong_Kong,A/Hong_Kong/CUHK20173/2000|EU856890|2000.016393|Hong_Kong=Hong_Kong,A/New_York/436/2000|CY003264|2000.024590|New_York=New_York,A/Canterbury/149/2001|CY009436|2001.613699|New_Zealand=New_Zealand,A/Waikato/5/2001|CY013072|2001.367123|New_Zealand=New_Zealand,A/Hong_Kong/CUHK51431/2001|EU857032|2001.983562|Hong_Kong=Hong_Kong,A/Waikato/5/2000|CY011960|2000.661202|New_Zealand=New_Zealand,A/Waikato/17/2000|CY013397|2000.724044|New_Zealand=New_Zealand,A/Canterbury/75/2000|CY016403|2000.702186|New_Zealand=New_Zealand,A/Auckland/589/2000|CY023002|2000.740437|New_Zealand=New_Zealand,A/Auckland/588/2000|CY022501|2000.732240|New_Zealand=New_Zealand,A/Hong_Kong/1269/2001|KP457669|2001.657534|Hong_Kong=Hong_Kong,A/Hong_Kong/CUHK26969/2000|EU856954|2000.573770|Hong_Kong=Hong_Kong,A/Hong_Kong/CUHK24510/2001|EU856945|2001.534247|Hong_Kong=Hong_Kong,A/Hong_Kong/1585/2000|KP456729|2000.546448|Hong_Kong=Hong_Kong,A/Hong_Kong/CUHK27157/2000|EU856956|2000.592896|Hong_Kong=Hong_Kong">
#                    <taxa id="TaxonSet.1" spec="beast.base.evolution.alignment.TaxonSet">
#                    </taxa>
#                </typeTrait>
#            </dynamics>
#            <structuredTreeIntervals id="StructuredTreeIntervals.t:H3N2" spec="mascot.distribution.StructuredTreeIntervals">
#                <tree id="Tree.t:H3N2" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:H3N2" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="A/New_York/402/2001|CY003088|2001.986301|New_York=2001.986301,A/New_York/273/2001|CY001720|2001.991781|New_York=2001.991781,A/Canterbury/81/2000|CY008788|2000.721311|New_Zealand=2000.721311,A/New_York/152/2000|CY001136|2000.046448|New_York=2000.046448,A/Hong_Kong/CUHK20292/2000|EU856896|2000.027322|Hong_Kong=2000.027322,A/New_York/169/2000|CY000657|2000.005464|New_York=2000.005464,A/Hong_Kong/CUHK20294/2000|EU856897|2000.030055|Hong_Kong=2000.030055,A/New_York/437/2000|CY003272|2000.030055|New_York=2000.030055,A/Hong_Kong/CUHK22163/2000|EU856926|2000.174863|Hong_Kong=2000.174863,A/Hong_Kong/CUHK20173/2000|EU856890|2000.016393|Hong_Kong=2000.016393,A/New_York/436/2000|CY003264|2000.024590|New_York=2000.024590,A/Canterbury/149/2001|CY009436|2001.613699|New_Zealand=2001.613699,A/Waikato/5/2001|CY013072|2001.367123|New_Zealand=2001.367123,A/Hong_Kong/CUHK51431/2001|EU857032|2001.983562|Hong_Kong=2001.983562,A/Waikato/5/2000|CY011960|2000.661202|New_Zealand=2000.661202,A/Waikato/17/2000|CY013397|2000.724044|New_Zealand=2000.724044,A/Canterbury/75/2000|CY016403|2000.702186|New_Zealand=2000.702186,A/Auckland/589/2000|CY023002|2000.740437|New_Zealand=2000.740437,A/Auckland/588/2000|CY022501|2000.732240|New_Zealand=2000.732240,A/Hong_Kong/1269/2001|KP457669|2001.657534|Hong_Kong=2001.657534,A/Hong_Kong/CUHK26969/2000|EU856954|2000.573770|Hong_Kong=2000.573770,A/Hong_Kong/CUHK24510/2001|EU856945|2001.534247|Hong_Kong=2001.534247,A/Hong_Kong/1585/2000|KP456729|2000.546448|Hong_Kong=2000.546448,A/Hong_Kong/CUHK27157/2000|EU856956|2000.592896|Hong_Kong=2000.592896">
#                        <taxa alignment="@H3N2" id="TaxonSet.H3N2" spec="beast.base.evolution.alignment.TaxonSet"/>
#                    </trait>
#                    <taxonset idref="TaxonSet.H3N2"/>
#                </tree>
#            </structuredTreeIntervals>
#            <tree idref="Tree.t:H3N2"/>
#        </distribution>
#        <prior id="NeConstantPrior.t:H3N2" name="distribution" x="@NeConstant.t:H3N2">
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.base.inference.parameter.RealParameter">0.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">1.0</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="ClockPrior.c:H3N2" name="distribution">
#            <parameter id="clockRate.c:H3N2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.005</parameter>
#            <LogNormal id="LogNormalDistributionModel.2" meanInRealSpace="true" name="distr">
#                <parameter estimate="false" id="RealParameter.6" name="M" spec="beast.base.inference.parameter.RealParameter">0.005</parameter>
#                <parameter estimate="false" id="RealParameter.7" lower="0.0" name="S" spec="beast.base.inference.parameter.RealParameter" upper="5.0">0.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="GammaShapePrior.s:H3N2" name="distribution">
#            <parameter id="gammaShape.s:H3N2" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:H3N2" name="distribution">
#            <parameter id="kappa.s:H3N2" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="migrationConstantPrior.t:H3N2" name="distribution" x="@migrationConstant.t:H3N2">
#            <Exponential id="Exponential.3" name="distr">
#                <parameter estimate="false" id="RealParameter.10" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@H3N2" id="treeLikelihood.H3N2" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:H3N2">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:H3N2" shape="@gammaShape.s:H3N2" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:H3N2" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:H3N2" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:H3N2" kappa="@kappa.s:H3N2" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@H3N2" id="empiricalFreqs.s:H3N2" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:H3N2" id="StrictClock.c:H3N2" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	clockRate	gammaShape	kappa	Mascot	NeConstant.Hong_Kong	NeConstant.New_York	NeConstant.New_Zealand	b_migrationConstant.Hong_Kong_to_New_York	b_migrationConstant.Hong_Kong_to_New_Zealand	b_migrationConstant.New_York_to_Hong_Kong	b_migrationConstant.New_York_to_New_Zealand	b_migrationConstant.New_Zealand_to_Hong_Kong	b_migrationConstant.New_Zealand_to_New_York
0	-2501.952286778274	-2456.374153948819	-45.57813282945469	-2456.374153948819	3.539655790560447	13.362192003491295	0.005	1.0	2.0	-39.713817890329636	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
5000	-1969.3120101865377	-1909.083958150473	-60.22805203606454	-1909.083958150473	3.9115325836697474	24.412431241588585	0.002896590706495595	0.3661025306296811	4.071180486088074	-52.996800509711946	1.9628750082806736	1.7231581820162203	0.6565659859077436	0.4380327515848757	0.9902321943746543	0.5834817634152755	0.9105997340043837	0.9995275446963131	0.5190498961305728
10000	-1962.3935924237664	-1901.756488597692	-60.63710382607446	-1901.756488597692	4.596240205898587	29.224921559489868	0.002842487251095324	0.7059118075684117	4.318615501023314	-50.749300613868414	4.532795695009792	2.771524373183383	0.529966783356447	0.375816202470758	0.9707951595722788	0.23263143429904254	0.7450385724350933	1.2794527146497385	0.4420988078815971
15000	-1955.6483762700743	-1901.1999437573836	-54.44843251269066	-1901.1999437573836	3.954867138999643	23.631675359722855	0.003787932741145249	1.0418556961014545	4.318615501023314	-46.88701055501439	3.4045782844520334	1.7288573635212077	0.41251314570294295	0.058491478130523765	1.3483845952751763	0.1416442606709866	0.8934736380959112	1.9441281213723636	0.08129217272266735
20000	-1948.3890150120887	-1905.039670636607	-43.34934437548172	-1905.039670636607	3.2469336551423384	19.718902760571368	0.004047766557172496	0.6477748793310688	3.422518545802708	-38.52208413169223	2.566361961891607	1.1695029662327647	0.3896362845623169	0.1145420874301875	1.2231273203147572	0.4078449677746611	0.9809289173910604	0.3646008493990594	0.6027435338523699
25000	-1973.748250061672	-1913.394972097438	-60.353277964234046	-1913.394972097438	4.5895153935553825	24.62629555271524	0.003084681158763195	1.2372186060533967	3.422518545802708	-51.82611978329223	0.6918937415850965	2.0251150185808777	0.8163329509687878	0.4634704498276074	2.3890407659356985	0.28492297433270614	0.6655669600040578	2.270673916814927	0.21437323778767203
30000	-1952.1880135779122	-1906.2820057599552	-45.90600781795696	-1906.2820057599552	3.1690470633232777	18.52561986173598	0.004699683394676625	1.4244961128955884	3.422518545802708	-37.96171270603003	1.605348254307708	2.5221395694502564	0.6764274384092889	0.2005381200183498	0.23134923363558724	3.5326587151743816	0.8563301298965627	0.7203981146715073	0.02847731029315814
35000	-1950.082100910115	-1906.5588655391673	-43.52323537094786	-1906.5588655391673	4.37403782549836	20.870016258014157	0.0036523676668956634	1.4244961128955884	3.1356875410335325	-38.728809069502496	1.1578794991788435	0.6258774108104389	0.6164320038045378	0.43954467489564825	0.06747479692855393	3.0012171827487637	0.2935456477223225	0.5016953378153383	0.026295048912062156
40000	-1959.498563050673	-1903.6643609565633	-55.83420209410971	-1903.6643609565633	4.0692868355701055	23.15499952527758	0.003748956933116272	2.690182606860958	2.452564494030943	-47.18979934861379	1.092370692668299	0.8412195870647077	0.19285762344186166	1.2783573766506255	0.8896285251068824	2.5988704222275825	0.02654231784751805	0.6983458971740293	1.546660791530116
45000	-1951.2701654627833	-1909.2672870504377	-42.00287841234553	-1909.2672870504377	3.213166740646512	17.386151501297057	0.004554728610732288	2.690182606860958	3.1174139653818345	-30.428745831352444	0.19682531020389124	2.9627514220026843	1.0772236036264489	3.7218946954467365	1.163482517009174	2.429262224218847	0.3923931923362874	0.43582870760363374	0.07866669049615402
50000	-1948.3447541605613	-1903.33601866497	-45.00873549559137	-1903.33601866497	4.297394191601077	19.924459523616846	0.0035142814439360066	3.060906409541714	3.996174707449076	-35.02193549149745	0.8735207328050828	4.5117882927224695	0.6591974397230319	0.41012729566281636	0.08661419087973271	1.937127519724961	0.2857392521126379	0.15837931338079198	1.822514093926249
55000	-1954.0954025847816	-1918.9561548838085	-35.139247700972994	-1918.9561548838085	2.775094208574608	15.032085767919853	0.005351111470193071	3.060906409541714	3.6970754339245087	-26.681893113517717	0.4018003050895958	1.2265649005035548	0.29658426165515694	2.9440684889832167	0.398352231808468	1.627390389832633	0.05201210391328668	0.33369395750773095	1.1712760825944504
60000	-1952.1957341797552	-1905.4866219370474	-46.709112242707874	-1905.4866219370474	3.6812750320506895	20.643923019641534	0.0034346598071640076	3.060906409541714	4.462028750380928	-38.47024132210961	3.518192684839618	1.0397362449594447	0.2864784497322137	1.3313737173642084	0.05870981875218879	0.3380320690967599	0.18708059408532918	0.699947225852486	0.6625763969611433
65000	-1955.4889148010145	-1904.3559668518649	-51.13294794914953	-1904.3559668518649	4.621116842895414	22.605957600575014	0.0033480186226522626	1.3592333128644722	4.230847507058363	-44.13202358112106	5.6611695088718	0.5596385769327503	0.4992335711021889	0.3355319120220146	0.017722369219439933	0.06298046095894295	0.25809600563986973	0.9560349291739422	1.3090246885178178
70000	-1953.1162414234511	-1906.4091096805994	-46.70713174285176	-1906.4091096805994	4.141850629890036	22.386798573853078	0.004242797203356551	1.3592333128644722	4.230847507058363	-41.28185391038413	1.3378913770562462	1.9830810232563238	0.6496678709165827	0.3129028352851527	0.06323408786927252	1.2700940939393872	0.11924532957362843	1.6780008665738677	0.0928856573271214
75000	-1953.3594660685721	-1903.5709150142272	-49.7885510543448	-1903.5709150142272	4.022296907671448	23.70844472975612	0.003255191784101609	0.34180821926308835	4.1663112668331435	-46.56415833900519	0.6922966829156917	1.1828905364173194	0.7279090080024311	0.4324661900748546	0.7449985555629216	0.45342994219577876	0.4931171079995143	0.1928418576789334	0.4946877068742057
80000	-1947.4893033466647	-1904.9179507522902	-42.571352594374574	-1904.9179507522902	3.8459833287157217	19.5302493615485	0.004366591136208894	0.34180821926308835	5.2997055480049955	-40.32030245202887	0.9521567986134584	1.691569697418715	0.42740230391155787	0.3931082366443731	0.8768508973141159	0.0038604649535024676	0.2833631333072179	0.3094865674523435	0.020403334506651907
85000	-1955.6437636972628	-1910.9180316209204	-44.72573207634231	-1910.9180316209204	3.533376696860323	18.541517897882322	0.004087790741280634	0.21466976492648887	4.36846702817757	-34.946621903686285	0.6701123845802156	2.1811363309451473	0.2162946048858788	0.6281547569590029	0.9256209764691985	0.009823130161888863	1.2389831017499355	4.727965461557669	1.919188470595856
90000	-1957.0496080544763	-1904.6031125476018	-52.446495506874385	-1904.6031125476018	3.8051693015903725	21.019343894970493	0.0033468609118832656	0.21466976492648887	3.5268895359003642	-40.975030183627084	3.7105266819355256	8.149262629210986	0.2792560204484935	0.6363505561482268	1.2065534111778509	0.7973160694601784	1.5560909482252014	0.39581057270037856	0.5472452014532466
95000	-1958.6889451148922	-1912.2459873106309	-46.44295780426137	-1912.2459873106309	3.288346309665158	17.99275444839891	0.003208425056241568	0.21466976492648887	3.5268895359003642	-39.32878469341589	1.92787559782594	0.7887875821013483	0.8106631069979467	0.5278927650238768	0.1877013499464312	0.44983820856259693	4.342745123875551	0.46068306856551144	0.12344152929498375
100000	-1952.3627652886437	-1902.878984254546	-49.48378103409782	-1902.878984254546	4.09100209788873	22.119255380145134	0.0040801744597491005	0.6157817635747406	4.062302796339956	-40.89978311091305	0.4386270387679708	1.2621800609419052	1.892454724041983	1.2558713627966287	0.4323869536466153	2.7797633959906047	2.1063007125739657	0.10709529949449562	1.0499345034650642
105000	-1945.9163533182	-1908.7378807843954	-37.178472533804616	-1908.7378807843954	2.799144073523344	14.913728602334444	0.004125688169765814	0.6157817635747406	5.164660457076153	-30.648733198231003	0.17564757123488758	1.223192222350322	0.6288646408869749	0.48318656074577043	0.8436410709798164	2.8611744922566005	1.3381966978699644	0.07376745818526069	0.7532973659143748
110000	-1948.141513334474	-1908.9953690839468	-39.146144250527165	-1908.9953690839468	3.0172716847693937	18.415127234621995	0.004970452382184192	0.39861076011564983	5.164660457076153	-36.437646471747776	0.7133914200529189	1.3489597025377589	0.6503328544890905	0.07380506265276622	0.07146897159458697	0.18612451723343615	0.2151886625033364	0.4577932386984151	1.6736795795500745
115000	-1951.368608283911	-1904.8584286239934	-46.510179659917625	-1904.8584286239934	3.756425037834658	20.633140955702338	0.0036228970553749715	0.39861076011564983	4.389012143945814	-41.01661871454648	2.3425916632753725	2.5980037974390826	0.5149172053988573	0.09249145646838257	0.14669088647443668	2.0254965054775567	0.23973159413788284	0.3596171549128358	0.009636530977599514
120000	-1943.22540465737	-1902.5487350592873	-40.67666959808274	-1902.5487350592873	2.9666560500631123	16.40087630196784	0.004241997376901606	0.39861076011564983	4.389012143945814	-36.99798054258161	1.9346573710969797	0.23461917187487333	0.6488717037176903	0.4036265963478028	0.1425049109874325	1.2406745175825924	0.36671423820418125	1.099182656336981	0.22430103339089744
125000	-1954.776137689399	-1902.0736405738091	-52.702497115589914	-1902.0736405738091	3.9456826287109186	22.307238547146298	0.003579602170340329	1.1999026782416986	5.4422790765451525	-43.94677705638766	1.2616824936063502	0.6436700011779463	0.8125281486008407	2.733888274075633	0.3378784108988506	3.931276913383093	0.045916714497253985	0.10521318933624618	0.29014497863429517
